"Address","Tags"
"Республика Мордовия, г Саранск, рп Луховка, ул Красная, д. 14","['subject_type', 'subject_name', 'city_type', 'city_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Н.Эркая, д. 22А","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Зубово-Полянский Поселок Парца Явасское сп) Улица Ударная д. 3","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'subarea_name', 'subarea_type', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Зубово-Полянский Поселок Парца Явасское сп) Улица Лесная д. 6","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'subarea_name', 'subarea_type', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Лямбирский Село Лямбирь Улица 40 лет Победы д. 21","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'street_name', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия Город Саранск Улица Севастопольская д. 84","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Рабочая, д. 82","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Лямбирский р-н, с Атемар, ул Центральная, д. бн","['subject_type', 'subject_name', 'area_name', 'area_type', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'not_address', 'not_address']"
"Республика Мордовия, г Рузаевка, ул Станционная, д. 16","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Ичалковский Село Резоватово Улица Д.Бедного","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name']"
"Республика Мордовия, Район Краснослободский Село Чукалы Улица Советская д. 10","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Мордовия Респ, р-н. Инсарский, с. Языкова Пятина, ул. Гагарина, д. 69","['subject_name', 'subject_type', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Атяшевский Село Киржеманы Улица К.Маркса д. 36","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Солнечная, д. 9/2","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Зубово-Полянский, Поселок Лесной, ул Лесная, д. 3","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Теньгушевский Село Теньгушево Улица Заречная 2-я д. 4","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'street_name', 'house_type', 'house_number']"
"Мордовия Респ, р-н. Лямбирский, с. Татарская Свербейка, ул. Центральная, д. 19","['subject_name', 'subject_type', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Старошайговский Село Старое Шайгово д. здание № 3","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'settlement_name', 'house_type', 'not_address', 'not_address', 'house_number']"
"Республика Мордовия, Район Рузаевский Село Шишкеево Улица Нижняя 1-я д. 31","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Рабочая, д. 103","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия Деревня Танеевка Улица Республиканская д. 13 к. А","['subject_type', 'subject_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number', 'not_address', 'not_address']"
"Республика Мордовия, Саранск р-н, г Саранск, ул Энергетическая, д. 49","['subject_type', 'subject_name', 'area_name', 'area_type', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Торбеевский Село Жуково Улица Гагарина д. 12А","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Большевистская, д. 68А","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Ковылкинский Поселок Первомайский (Краснопресненское сп) Улица Первомайская д. 47","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'subarea_name', 'subarea_type', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Ковылкино, ул Фролова, д. 43","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Мордовия Респ, р-н. Старошайговский, с. Лемдяй, ул. Садовая, д. 106","['subject_name', 'subject_type', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Город Саранск, ул Ботевградская, д. 29","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Октябрьский р-н, г Саранск, ул Гожувская, д. 35А","['subject_type', 'subject_name', 'area_name', 'area_type', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Рузаевка, ул Тухачевского, д. 196","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Ромодановский Село Трофимовщина Улица Колхозная д. 24","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Мордовия Респ, р-н. Зубово-Полянский, п. Ясная Поляна, ул. Лесная, д. 6","['subject_name', 'subject_type', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Село Старое Бадиково, ул Центральная","['subject_type', 'subject_name', 'settlement_type', 'settlement_name', 'settlement_name', 'street_type', 'street_name']"
"Республика Мордовия, Район Лямбирский, Село Аксеново, ул Советская, д. 58","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, п Озерный, снт СНТ Озерное, д. 212","['subject_type', 'subject_name', 'city_type', 'city_name', 'settlement_type', 'settlement_name', 'not_address', 'settlement_type', 'settlement_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Ульянова, д. 4","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Ичалковский р-н, д Малые Ичалки, ул Лесная, д. 23","['subject_type', 'subject_name', 'area_name', 'area_type', 'settlement_type', 'settlement_name', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Рузаевка, ул Менделеева, д. 8","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Краснослободский Село Ефаево Переулок Куйбышева д. 2","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Ардатовский Село Пиксяси Улица Садовая д. 37","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Щорса, д. 35","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Ардатовский Город Ардатов Улица Комарова д. 18А","['subject_type', 'subject_name', 'area_type', 'area_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Инсарский Город Инсар Улица Бибишева д. 41 к. стр. кв.","['subject_type', 'subject_name', 'area_type', 'area_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number', 'not_address', 'not_address', 'not_address']"
"Республика Мордовия, Район Торбеевский Рабочий поселок Торбеево Переулок Школьный д. 15 к. Б","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number', 'not_address', 'not_address']"
"Республика Мордовия, Рузаевский р-н, д. -","['subject_type', 'subject_name', 'area_name', 'area_type', 'not_address', 'not_address']"
"Республика Мордовия, Город Рузаевка, ул Менделеева, д. 10","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул М.Расковой, д. 41","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Пролетарская, д. 35","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Чамзинский Село Красногорное Улица Центральная д. 1","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Атяшевский Рабочий поселок Атяшево Микрорайон 2-й д. 11","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Крупской, д. 23","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Мордовия Респ, р-н. Зубово-Полянский, рп. Зубова Поляна, ул. Лесная, д. 13/1","['subject_name', 'subject_type', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Темниковский р-н, г Темников, ул Розы Люксембург, д. 97/4","['subject_type', 'subject_name', 'area_name', 'area_type', 'city_type', 'city_name', 'street_type', 'street_name', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Ковылкинский Село Большой Азясь Улица Центральная д. 71","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Краснослободский Деревня Красная Волна Улица Вольная д. 15 влад. а","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number', 'not_address', 'not_address']"
"Республика Мордовия, г Саранск, ул Металлургов, д. 5","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Лямбирский Деревня Кошкаровка д. 22","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Ардатовский Город Ардатов Улица Пролетарская д. 7","['subject_type', 'subject_name', 'area_type', 'area_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Ардатовский Село Чукалы Улица Советская д. 49","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, п Озерный, снт СНТ Озерное, д. 304","['subject_type', 'subject_name', 'city_type', 'city_name', 'settlement_type', 'settlement_name', 'not_address', 'settlement_type', 'settlement_name', 'house_type', 'house_number']"
"Мордовия Респ, р-н. Большеигнатовский, с. Андреевка, ул. Шунеева, д. 28","['subject_name', 'subject_type', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, пр-кт 60 лет Октября, д. 69","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'street_name', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Торбеевский Село Дракино Улица Азяева д. 4","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, пр-кт 50 лет Октября, д. 30","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'street_name', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Рузаевский р-н, г Рузаевка, пл Привокзальная, д. б\н","['subject_type', 'subject_name', 'area_name', 'area_type', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Пролетарская, д. 19","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Ромодановский Деревня Старая Карачиха Улица Садовая д. 23","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Торбеевский Рабочий поселок Торбеево Улица Пушкина д. 54/1","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Дубенский, Село Пуркаево, ул Жадейкина, д. 111","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Ковылкинский р-н, г Ковылкино, ул Фролова, д. 18","['subject_type', 'subject_name', 'area_name', 'area_type', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Ромодановский Поселок Ромоданово Улица Заводская д. 66","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Торбеевский Рабочий поселок Торбеево Улица Первомайская д. 6","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия Город Ковылкино Улица Линёв Кардон д. 2","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Большеигнатовский Село Новое Баево Улица Молодежная д. 12","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, рп Ялга, ул Российская, д. 14","['subject_type', 'subject_name', 'city_type', 'city_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Зубово-Полянский Поселок Парца Явасское сп) Улица Ударная д. 2","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'subarea_name', 'subarea_type', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Рабочая, д. 68А","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Кадошкинский Рабочий поселок Кадошкино д. 29","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_type', 'settlement_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Промышленная 1-я, д. 41а","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Старошайговский Село Новое Акшино Улица Красносельская д. 64","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Темниковский Город Темников Улица Дзержинского д. 8 к.","['subject_type', 'subject_name', 'area_type', 'area_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number', 'not_address']"
"Республика Мордовия, г Саранск, рп Ялга, ул Октябрьская, д. 1","['subject_type', 'subject_name', 'city_type', 'city_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Ковылкинский р-н, г Ковылкино, ул Мичурина, д. 9","['subject_type', 'subject_name', 'area_name', 'area_type', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Рабочий Поселок Зубова Поляна, ул Садовая, д. 19","['subject_type', 'subject_name', 'settlement_type', 'settlement_type', 'settlement_name', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Чамзинский Село Пянгелей Улица Садовая д. 8","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, п Озерный, снт Озерный-1, д. 654","['subject_type', 'subject_name', 'city_type', 'city_name', 'settlement_type', 'settlement_name', 'settlement_type', 'settlement_name', 'house_type', 'house_number']"
"Республика Мордовия, Саранск р-н, г Саранск, ул Попова, д. 47","['subject_type', 'subject_name', 'area_name', 'area_type', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Город Саранск, ул Школьная, д. 26","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Коваленко, д. -","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Московская, д. 38","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Старошайговский Село Мельцаны Улица Луговая д. 8б","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Село Поводимово, пер Кооперативный, д. 4","['subject_type', 'subject_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ш Александровское, д. 4","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Ковылкинский Село Русская Лашма (Русско-Лашминское сп) Улица Центральная д. 26","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'settlement_name', 'subarea_name', 'subarea_type', 'street_type', 'street_name', 'house_type', 'house_number']"
"Мордовия Респ, р-н. Лямбирский, д. Суркино, ул. Молодежная, д. 5а","['subject_name', 'subject_type', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Рузаевка, ул Титова, д. 7","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Теньгушевский Село Куликово Улица Ленина д. 58","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Кочкуровский Село Мурань Улица Центральная д. 96","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Темниковский Деревня Чумартово Улица Школьная","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name']"
"Республика Мордовия, Район Теньгушевский Деревня Дудниково Улица Центральная д. 14А","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Кочкуровский Село Качелай Улица Калинина д. 37","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Большеберезниковский Село Паракино Улица Ленина д. 40","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Ардатовский Город Ардатов Улица Молодежная д. 1","['subject_type', 'subject_name', 'area_type', 'area_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ш Александровское, д. 6","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Чамзинский Село Малое Маресево Улица Молодежная д. 25","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Лямбирский Поселок Чекаевский д. 143","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'house_type', 'house_number']"
"Республика Мордовия, Город Саранск, ул Советская, д. 28","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Рузаевский р-н, г Рузаевка, ул 40 лет Победы, д. 10","['subject_type', 'subject_name', 'area_name', 'area_type', 'city_type', 'city_name', 'street_type', 'street_name', 'street_name', 'street_name', 'house_type', 'house_number']"
"Мордовия Респ, р-н. Ромодановский, с. Анненково, ул. Полевая, д. 106","['subject_name', 'subject_type', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Респ Мордовия, деревня Елхи","['subject_type', 'subject_name', 'settlement_type', 'settlement_name']"
"Республика Мордовия, г Саранск, ш Александровское, д. 8 (3)","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number', 'not_address']"
"Республика Мордовия, г Саранск, ул Кавказская, д. 3","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Россия, Республика Мордовия, Лямбирский район, село Атемар, Центральная улица, д. 51","['country', 'subject_type', 'subject_name', 'area_name', 'area_type', 'settlement_type', 'settlement_name', 'street_name', 'street_type', 'house_type', 'house_number']"
"Республика Мордовия Город Саранск Улица Р.Люксембург д. 24","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Рабочий Поселок Зубова Поляна, Международная, д. 220","['subject_type', 'subject_name', 'settlement_type', 'settlement_type', 'settlement_name', 'settlement_name', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, пр-кт 70 лет Октября, д. 105","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'street_name', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Зубово-Полянский Село Вадовские Селищи Улица Молодежная д. 4","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Рузаевский Село Татарская Пишля Переулок Луговой 1-й д. 23А","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'settlement_name', 'street_type', 'street_name', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Ульянова, д. бн2","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Рабочая, д. 124","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Село Дубенки, пер Жадейкина, д. 18","['subject_type', 'subject_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Ковылкинский р-н, г Ковылкино, ул Фролова, д. 10а","['subject_type', 'subject_name', 'area_name', 'area_type', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Большеигнатовский Село Большое Игнатово д. 9","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'settlement_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Атяшевский Село Алово Улица Трокске д. 13","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Город Саранск, ул Серова, д. 16","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Рузаевский р-н, г Рузаевка, ул Горького, д. 58","['subject_type', 'subject_name', 'area_name', 'area_type', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, п Озерный, снт СНТ Озерное, д. 818/310","['subject_type', 'subject_name', 'city_type', 'city_name', 'settlement_type', 'settlement_name', 'not_address', 'settlement_type', 'settlement_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Металлургов, д. 8","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Старошайговский Село Старая Теризморга Улица Центральная д. 77 к. стр.","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number', 'not_address', 'not_address']"
"Республика Мордовия, Район Темниковский Город Темников д. 37","['subject_type', 'subject_name', 'area_type', 'area_name', 'city_type', 'city_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Энергетическая, д. 11А","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Волгоградская, д. 100","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Деревня Спасские Мурзы, ул Заовражная, д. 2","['subject_type', 'subject_name', 'settlement_type', 'settlement_name', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Мордовия Респ, р-н. Ромодановский, с. Малые Березники, ул. Суворова, д. 3","['subject_name', 'subject_type', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Краснослободский р-н, г Краснослободск, ул Ленина, д. 87","['subject_type', 'subject_name', 'area_name', 'area_type', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Чамзинский Село Пичеуры Улица Молодежная д. 6/1","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Ардатовский Село Чукалы Улица Советская д. 38","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Лямбирский, Деревня Кошкаровка, д. 12","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'house_type', 'house_number']"
"Мордовия Респ, р-н. Краснослободский, с. Потякши, ул. Западная, д. 17","['subject_name', 'subject_type', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
